convN,alpha,discount,epsilon,fedP,syncBackups,stochasticPolicy,envSeed,trial,sims,endScoreStoch,comment,avgRew,episodes,endScoreBell,endScoreRand,aggs,backups,endScoreStochBell,endScore,finalDiff,threshDiff,threshRew,threshEp,threshBack
10,0.5,0.6,0.0,16,10,True,3701,0,30300.0,2148.689988501697,constant distance,20.49353144597852,300.0,3913.432567588432,1226.118862780777,3018.0,30300.0,2103.2308588905576,3898.6047529358507,0.3517936771677673,0.38152436664646006,20.49353144597852,299,30199
10,0.2,0.6,1.0,2,10000,True,3703,2,30300.0,-1143.4343805367314,constant distance,-48.97533224429465,300.0,2426.075179067839,-4248.219366984141,3.0,30300.0,-844.3734634704435,-2550.2803289322733,1.1664259050076016,1.6102264554856829,-48.97533224429465,299,30199
10,0.01,0.6,0.0,16,10,True,3702,1,10100000.0,14485.89641467835,max episodes,146.48254600200215,100000.0,14502.836003952058,14490.318481287166,1008308.0,10100000.0,14502.836003952058,14504.672698675688,5.778807095721966,5.778807095721966,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14499.431958544794,14504.672698675688,5.645496212497106,5.645496212497105,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,4,10000,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,1010.0,10100000.0,14500.250632066873,14504.672698675688,5.688581071488307,5.688581071488307,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,2,1,True,3702,1,10100000.0,14459.434011385974,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10054425.0,10100000.0,14499.841295305832,14504.672698675688,5.5889224894007175,5.5889224894007175,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,1,-1,True,3702,1,10100000.0,14504.672698675688,max episodes,146.48254600200215,100000.0,14503.924021514133,14488.481786563536,0,10100000.0,14498.004600582204,14504.672698675688,5.350019250675069,5.350019250675069,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,4,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14495.489225057538,1009221.0,10100000.0,14501.338649628946,14504.672698675688,5.700408982491532,5.700408982491532,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,8,100,True,3703,2,40400.0,-850.5798056077639,constant distance,-47.84810761642495,400.0,2426.075179067839,-4258.563103965684,404.0,40400.0,-763.8553883862651,2090.5198741561867,0.09625936390560315,0.09565237295990878,-44.874375077766075,170,17170
10,1.0,0.6,0.0,8,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14502.426667191019,14504.672698675688,4.991210930876954,4.991210930876954,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,16,100,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100722.0,10100000.0,14502.426667191019,14504.672698675688,5.7282950192950315,5.7282950192950315,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,100,True,3701,0,30300.0,2022.9580100737157,constant distance,11.5504911447681,300.0,3913.432567588432,1237.8499567364909,303.0,30300.0,2143.6011979534564,3898.6047529358507,1.546543018682199,0.6975172751790116,11.5504911447681,299,30199
10,1.0,0.6,1.0,2,1000,True,3703,2,30300.0,-794.4776650080366,constant distance,-43.16757017495331,300.0,2426.075179067839,-4269.871572473742,30.0,30300.0,-676.6272276367581,2090.5198741561867,4.295126769909165,4.393062403363462,-43.16757017495331,299,30199
10,0.2,0.6,0.0,4,1,True,3703,2,30300.0,-1006.4171006947737,constant distance,-4.665221702633906,300.0,2426.075179067839,-4236.031141612209,30008.0,30300.0,-808.3551952996999,2090.5198741561867,0.6419845773401103,0.5978929428646615,-4.665221702633906,299,30199
10,1.0,0.6,1.0,4,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14495.489225057538,10060069.0,10100000.0,14500.929312867907,14504.672698675688,5.23077953328866,5.23077953328866,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,4,1,True,3701,0,60600.0,2034.235685180395,constant distance,13.07060086083803,600.0,3913.432567588432,1153.7215049790316,60592.0,60600.0,2188.474659396411,3898.6047529358507,0.09868592539914331,0.07967176696317213,10.694327254828075,120,12120
10,1.0,0.6,0.0,16,1,True,3702,1,9015563.0,14500.999309228428,timeout,146.48254600200215,89263.0,14502.836003952058,14502.836003952058,9019895.0,9015563.0,14502.426667191019,14504.672698675688,4.992774840514829,4.99277484051483,146.48254600200215,89262,9015462
10,0.5,0.6,0.0,4,1000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14493.24319357287,14504.672698675688,5.526084826410979,5.526084826410979,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,2,10000,True,3702,1,10100000.0,14489.979140886648,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,1010.0,10100000.0,14500.250632066873,14504.672698675688,5.646442225770598,5.646442225770598,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,16,1000,True,3703,2,30300.0,-687.5118651239301,constant distance,-43.789836034841485,300.0,2426.075179067839,-4067.4456174123775,30.0,30300.0,-932.2716483044449,2090.5198741561867,1.2416760075824023,1.1171484385260522,-43.789836034841485,299,30199
10,0.01,0.6,0.0,2,100,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100930.0,10100000.0,14502.836003952058,14504.672698675688,5.7924355700411505,5.7924355700411505,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,4,10,True,3703,2,60600.0,-630.6378831968844,constant distance,-11.347464741673775,600.0,2426.075179067839,-4347.899589909719,6057.0,60600.0,-932.5107274912942,2424.6248474958406,0.10005632384197612,0.08401375019388575,-11.231908939464361,150,15150
10,0.01,0.6,1.0,8,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14502.836003952058,14504.672698675688,5.785244600756686,5.785244600756687,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,8,100,True,3701,0,40400.0,2043.6866399601083,constant distance,12.849366541330033,400.0,3913.432567588432,1226.6045718618739,403.0,40400.0,2068.5390034123106,3898.6047529358507,0.07965029802195712,0.07589880549614789,10.811553418938903,120,12120
10,0.2,0.6,1.0,8,10000,True,3703,2,30300.0,-722.7326009739721,constant distance,-41.949295881262735,300.0,2426.075179067839,-4251.116965568307,3.0,30300.0,-656.0747946939498,2424.6248474958406,1.2800689998876311,1.2233926934411004,-41.949295881262735,299,30199
10,0.1,0.6,0.0,16,10,True,3701,0,30300.0,2146.3915068184083,constant distance,20.50937016053265,300.0,3913.432567588432,1039.007340259348,2982.0,30300.0,2164.2625293554806,3898.6047529358507,0.13582424216988623,0.07121764898298821,21.85717730501579,100,10100
10,1.0,0.6,1.0,1,-1,True,3703,2,30300.0,-2597.4528138116416,constant distance,-39.0083433801923,300.0,2257.915117330576,-4193.00403101724,0,30300.0,-587.464266969598,-2870.2419362080645,4.258669785118879,3.328135716473294,-39.0083433801923,299,30199
10,1.0,0.6,1.0,2,10000,True,3701,0,30300.0,2012.8612006568576,constant distance,14.567153158766576,300.0,3913.432567588432,1231.3339005008916,3.0,30300.0,2023.48522705095,942.3605081436599,2.903684829640455,4.241542171201868,14.567153158766576,299,30199
10,0.2,0.6,0.0,8,10,True,3703,2,30300.0,-409.5309371198257,constant distance,-7.050910752267546,300.0,2426.075179067839,-4242.669519243455,3006.0,30300.0,-686.5341433827676,2424.6248474958406,0.4519183754841998,0.6230961921459407,-7.050910752267546,299,30199
10,0.2,0.6,0.0,16,10000,True,3702,1,10100000.0,14489.979140886648,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1010.0,10100000.0,14500.929312867907,14504.672698675688,5.619298328005664,5.619298328005665,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,2,10,True,3701,0,40400.0,1910.7983948522851,constant distance,20.17013942708333,400.0,3913.432567588432,1322.3532985322804,4038.0,40400.0,2169.1530092597845,3898.6047529358507,0.3762790224153428,0.633237058124669,20.17013942708333,399,40299
10,0.1,0.6,0.0,4,10000,True,3703,2,30300.0,-719.1498980103748,constant distance,-7.457649051024232,300.0,2426.075179067839,-4392.339850094596,3.0,30300.0,-656.8041935600086,2424.6248474958406,0.904290640116788,0.9717603476782376,-7.457649051024232,299,30199
10,0.1,0.6,0.0,16,1,True,3703,2,30300.0,-657.7758670162895,constant distance,-9.846212183294096,300.0,2426.075179067839,-4337.031834733988,30198.0,30300.0,-720.7342050107411,2424.6248474958406,0.2337669952368643,0.19597584652261946,-9.846212183294096,299,30199
10,0.01,0.6,1.0,16,10,True,3703,2,40400.0,-709.755535846524,constant distance,-45.798901748695904,400.0,2426.075179067839,-4232.68093007733,3953.0,40400.0,-696.6138466086958,2424.6248474958406,0.06409910090435118,0.09928979090208868,-41.09591841695574,110,11110
10,0.01,0.6,0.0,2,1000,True,3703,2,30300.0,-785.0546531301527,constant distance,-10.935256955011644,300.0,2426.075179067839,-4209.252091865862,30.0,30300.0,-802.065614408401,2424.6248474958406,0.24903631482734778,0.21331230203263046,-10.935256955011644,299,30199
10,0.5,0.6,1.0,4,10000,True,3701,0,30300.0,2563.96769347108,constant distance,9.023655473674319,300.0,3913.432567588432,1287.8976070964802,3.0,30300.0,2111.936069799919,3898.6047529358507,1.4523276154678835,0.8241345184569605,9.023655473674319,299,30199
10,1.0,0.6,0.0,8,10,True,3701,0,30300.0,1778.281581643107,constant distance,21.80318110371932,300.0,3913.432567588432,1278.7620966273985,3045.0,30300.0,2124.3589091114786,2940.9430545635337,0.9180579793861247,1.489622268760726,21.80318110371932,299,30199
10,0.5,0.6,0.0,2,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.26313601496675,5.263136014966751,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,4,100,True,3703,2,30300.0,-476.55356853760384,constant distance,-5.029015434221497,300.0,2426.075179067839,-4193.554528010522,304.0,30300.0,-659.3558880170316,2090.5198741561867,0.7824542303253368,0.7005953006386255,-5.029015434221497,299,30199
10,0.01,0.6,0.0,16,1000,True,3703,2,30300.0,-712.2265813718036,constant distance,-9.246920762035211,300.0,2426.075179067839,-4343.424454307924,30.0,30300.0,-773.577420082429,2424.6248474958406,0.15534321362414122,0.06716845565311315,-7.566034049829715,80,8080
10,1.0,0.6,1.0,4,1,True,3703,2,30300.0,3.2900242712982184,constant distance,-39.878607882377636,300.0,2426.075179067839,-4263.500712065129,30084.0,30300.0,-772.0417596762162,2090.5198741561867,1.9284785036102505,1.265938125868821,-39.878607882377636,299,30199
10,1.0,0.6,1.0,8,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10090804.0,10100000.0,14502.426667191019,14504.672698675688,5.184264830424484,5.1842648304244845,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,1,-1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14503.924021514133,14504.672698675688,0,10100000.0,14498.004600582204,14504.672698675688,5.787542129876755,5.787542129876755,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,8,1,True,3703,2,40400.0,272.80144399462046,constant distance,-10.997892973353554,400.0,2426.075179067839,-4257.237282177961,40209.0,40400.0,-792.7357155582825,2424.6248474958406,1.0766316121145263,1.2053496991920583,-10.997892973353554,399,40299
10,0.1,0.6,1.0,2,100,True,3702,1,10100000.0,14475.215586737088,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100456.0,10100000.0,14502.426667191019,14504.672698675688,5.729989249559097,5.729989249559097,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,16,100,True,3703,2,30300.0,-646.365859051577,constant distance,-8.466293871452027,300.0,2426.075179067839,-4209.005137373138,302.0,30300.0,-719.0928102605138,2090.5198741561867,3.1959217984069888,2.7110980224012478,-8.466293871452027,299,30199
10,0.5,0.6,0.0,16,10000,True,3701,0,30300.0,1816.132842029718,constant distance,20.216726881141543,300.0,3913.432567588432,1146.6926883255899,3.0,30300.0,2225.6651460168873,3297.544668829317,1.283387442418982,1.170089778154417,20.216726881141543,299,30199
10,0.01,0.6,0.0,4,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1007541.0,10100000.0,14502.836003952058,14504.672698675688,5.777442291181451,5.777442291181451,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,8,10000,True,3703,2,30300.0,750.1252374728457,constant distance,-36.3841129405119,300.0,2426.075179067839,-4302.029797565478,3.0,30300.0,-736.5810362676527,1078.9154165737918,4.90904897600908,4.26667305705236,-36.3841129405119,299,30199
10,0.1,0.6,0.0,4,10,True,3701,0,40400.0,2172.2547493616084,constant distance,21.2887506808653,400.0,3913.432567588432,1220.3505512834067,3991.0,40400.0,2113.3793995768915,3898.6047529358507,0.29058073129081974,0.2745074329790761,21.2887506808653,399,40299
10,0.01,0.6,0.0,8,10,True,3703,2,30300.0,-861.710528947206,constant distance,-2.5263085539609564,300.0,2426.075179067839,-4250.87270673698,3002.0,30300.0,-730.3588774107499,2424.6248474958406,0.09603741754736077,0.08866392190060797,-14.826465004736932,100,10100
10,0.1,0.6,0.0,8,10000,True,3701,0,30300.0,2348.51643273308,constant distance,23.74930083155312,300.0,3913.432567588432,1237.5890197749993,3.0,30300.0,2171.913942270874,4074.9011861201907,0.6146206904550777,0.5982747545173179,23.74930083155312,299,30199
10,0.2,0.6,0.0,4,1,True,3701,0,40400.0,2108.690491476438,constant distance,21.82642856551171,400.0,3913.432567588432,1261.9065329836503,40388.0,40400.0,2249.9792360127703,4074.9011861201907,0.3561191954113382,0.41297381527062454,21.82642856551171,399,40299
10,1.0,0.6,1.0,4,1000,True,3701,0,40400.0,2144.892004889998,constant distance,11.351022773493403,400.0,3913.432567588432,1218.2930678621858,40.0,40400.0,2154.803710024619,3140.237322503213,2.801702579608812,1.9164345694272018,11.351022773493403,399,40299
10,1.0,0.6,1.0,8,1000,True,3701,0,30300.0,2597.427136388046,constant distance,13.674070428037377,300.0,3913.432567588432,1229.1488399273692,30.0,30300.0,2197.824139923306,3140.237322503213,2.924109397683752,1.8071846176847566,13.674070428037377,299,30199
10,0.2,0.6,1.0,4,100,True,3703,2,30300.0,-1020.8402511258093,constant distance,-41.20411410287896,300.0,2426.075179067839,-4176.4517559789965,303.0,30300.0,-654.9436914985888,2424.6248474958406,1.05897328160021,0.5644285285404789,-41.20411410287896,299,30199
10,0.01,0.6,0.0,2,100,True,3703,2,30300.0,-630.3216135409579,constant distance,-11.41460648880865,300.0,2426.075179067839,-4203.690713405196,309.0,30300.0,-792.0441953677117,2424.6248474958406,0.1517822879805921,0.07096667534680015,-8.975808342425255,160,16160
10,1.0,0.6,0.0,2,1,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10082617.0,10100000.0,14502.426667191019,14504.672698675688,5.589307336776651,5.589307336776652,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,10000,True,3701,0,30300.0,1885.4119099378927,constant distance,10.228334742042236,300.0,3913.432567588432,1203.3845619345216,3.0,30300.0,2039.920205839197,3898.6047529358507,1.4757184933786744,1.0078142496974984,10.228334742042236,299,30199
10,0.5,0.6,1.0,16,10,True,3701,0,30300.0,1996.952259289306,constant distance,17.597862417411086,300.0,3913.432567588432,1233.297438776709,2981.0,30300.0,2147.1163984790496,4074.9011861201907,0.36466546593364335,0.32812025443369486,17.597862417411086,299,30199
10,0.5,0.6,1.0,8,1000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14499.841295305832,14504.672698675688,5.57041622761379,5.57041622761379,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.221860200524674,5.221860200524674,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,8,1,True,3703,2,30300.0,-133.4050801232088,constant distance,-45.47498918875895,300.0,2426.075179067839,-4279.9841716821165,30186.0,30300.0,-819.3890590849637,2424.6248474958406,1.1323176293251054,1.8872960255956044,-45.47498918875895,299,30199
10,0.2,0.6,1.0,2,100,True,3701,0,40400.0,2314.3087711702087,constant distance,13.46132506194713,400.0,3913.432567588432,1193.7347066498628,405.0,40400.0,2251.871115492248,4074.9011861201907,0.6783389399304299,0.4680777939177645,13.46132506194713,399,40299
10,0.01,0.6,1.0,2,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,987427.0,10100000.0,14500.929312867907,14504.672698675688,5.790371749285183,5.790371749285182,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,8,1000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14471.612193650348,10100.0,10100000.0,14502.836003952058,14504.672698675688,5.698554918338232,5.698554918338232,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,2,100,True,3701,0,30300.0,2200.974535485431,constant distance,8.489309558596961,300.0,3913.432567588432,1214.2842013398695,304.0,30300.0,2111.687114622245,3898.6047529358507,0.5353837264695226,0.3601637896273492,8.489309558596961,299,30199
10,0.2,0.6,0.0,16,1,True,3702,1,8923148.0,14477.122277821238,timeout,146.48254600200215,88348.0,14502.836003952058,14502.836003952058,8931359.0,8923148.0,14502.426667191019,14504.672698675688,5.664822909664252,5.664822909664252,146.48254600200215,88347,8923047
10,0.01,0.6,1.0,4,1,True,3703,2,30300.0,-772.7506619201984,constant distance,-43.35171005757209,300.0,2426.075179067839,-4394.748325434967,29651.0,30300.0,-865.965688597358,2424.6248474958406,0.12139453691785104,0.09696979957761968,-41.48666376760481,80,8080
10,0.1,0.6,0.0,8,10,True,3701,0,30300.0,2134.7509808948116,constant distance,24.48663907161945,300.0,3913.432567588432,1237.22067564543,3029.0,30300.0,2142.292812383396,3898.6047529358507,0.19326248826181822,0.06488220508271256,20.043654059724258,140,14140
10,0.5,0.6,0.0,16,10000,True,3703,2,30300.0,-1220.0420947748194,constant distance,-7.389234588354126,300.0,2426.075179067839,-4266.492317321937,3.0,30300.0,-923.3666063358177,2424.6248474958406,1.8612101849303162,1.3095375562599407,-7.389234588354126,299,30199
10,0.01,0.6,1.0,16,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14498.75327774376,14504.672698675688,5.779809126479066,5.779809126479066,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,2,1,True,3701,0,30300.0,2365.7525767075335,constant distance,25.73284134067032,300.0,3913.432567588432,1161.9775763248542,30276.0,30300.0,2177.183973042287,3898.6047529358507,0.5338063478176263,0.49663679438744307,25.73284134067032,299,30199
10,0.5,0.6,1.0,16,1,True,3702,1,9582274.0,14502.836003952058,timeout,146.48254600200215,94874.0,14502.836003952058,14502.836003952058,9579186.0,9582274.0,14499.431958544794,14504.672698675688,5.3507524700208355,5.3507524700208355,146.48254600200215,94873,9582173
10,0.2,0.6,1.0,16,10000,True,3701,0,30300.0,2061.45108781298,constant distance,13.82386224329072,300.0,3913.432567588432,1189.1142193182627,3.0,30300.0,2122.1870792757763,3265.87736459149,0.910994171939857,0.6277052161599703,13.82386224329072,299,30199
10,1.0,0.6,1.0,16,1000,True,3703,2,30300.0,-1773.8275099376563,constant distance,-41.949106568380486,300.0,2426.075179067839,-4191.908847260644,30.0,30300.0,-651.6102961672702,-2550.2803289322733,4.875261743969577,4.141677953874932,-41.949106568380486,299,30199
10,0.1,0.6,1.0,16,1,True,3701,0,30300.0,2115.708032160384,constant distance,12.130930676050632,300.0,3913.432567588432,1168.6062325243502,30235.0,30300.0,2096.0260758362197,3898.6047529358507,0.1582165411635534,0.08717037497026675,9.97894694714027,60,6060
10,1.0,0.6,0.0,16,1000,True,3701,0,30300.0,2973.8405619261234,constant distance,23.73954779045186,300.0,3913.432567588432,1239.2944662354987,30.0,30300.0,1999.1549919390443,3898.6047529358507,2.466181153725434,2.232998344198342,23.73954779045186,299,30199
10,0.01,0.6,0.0,8,10000,True,3703,2,30300.0,-898.3016588577124,constant distance,-6.3459387971001515,300.0,2426.075179067839,-4259.036910231885,3.0,30300.0,-810.4248392862211,2090.5198741561867,0.2792804673911453,0.09365265172230425,-7.036619119658427,120,12120
10,0.1,0.6,0.0,4,1,True,3703,2,30300.0,-857.4295210834634,constant distance,-12.407736935290842,300.0,2426.075179067839,-4260.957655715277,30292.0,30300.0,-816.8146720864967,2424.6248474958406,0.3839210472738321,0.22548097360943853,-12.407736935290842,299,30199
10,0.1,0.6,0.0,1,-1,True,3703,2,30300.0,-896.5061859598907,constant distance,-9.324107395210243,300.0,2257.915117330576,-4287.533545713558,0,30300.0,-735.7726846472194,2085.718306560938,0.8269665041873268,0.48301192764413814,-9.324107395210243,299,30199
10,0.01,0.6,0.0,2,1,True,3701,0,40400.0,2117.088920805084,constant distance,22.91919709339117,400.0,3913.432567588432,1346.272247479189,40417.0,40400.0,2084.677967754759,3898.6047529358507,0.09441242470443016,0.09295393919992477,22.548506356709165,210,21210
10,0.5,0.6,0.0,2,10,True,3703,2,30300.0,-1508.109945720776,constant distance,-9.336936999401875,300.0,2426.075179067839,-4128.002921738198,3036.0,30300.0,-783.8882610815086,2090.5198741561867,1.81982493662107,2.3524179487836383,-9.336936999401875,299,30199
10,0.1,0.6,1.0,4,10,True,3703,2,30300.0,-774.6200387714401,constant distance,-38.23462831078904,300.0,2426.075179067839,-4171.919138724486,3028.0,30300.0,-823.3524039059116,2424.6248474958406,0.41606613329079456,0.5671386750059608,-38.23462831078904,299,30199
10,1.0,0.6,0.0,2,1000,True,3703,2,30300.0,538.4950897810675,constant distance,-7.97824183649185,300.0,2426.075179067839,-4226.85847658178,30.0,30300.0,-652.1042712605868,1078.9154165737918,3.596998065914279,2.9052156949903662,-7.97824183649185,299,30199
10,0.5,0.6,1.0,8,100,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,100597.0,10100000.0,14502.836003952058,14504.672698675688,5.258459436867072,5.258459436867072,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,4,10,True,3701,0,30300.0,1576.7812410638599,constant distance,21.6599942415022,300.0,3913.432567588432,1168.2912970483158,2998.0,30300.0,2130.0990937089728,4074.9011861201907,1.153656401613627,1.2469650776152674,21.6599942415022,299,30199
10,0.5,0.6,1.0,4,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10099773.0,10100000.0,14502.836003952058,14504.672698675688,4.996841505403596,4.996841505403596,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.779561984758515,5.779561984758515,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,1,-1,True,3701,0,40400.0,1887.5133530637975,constant distance,18.462850658848204,400.0,3956.0167532177406,1203.8606486758667,0,40400.0,2235.552426092415,3208.539085433416,1.5313483509385546,1.202818120931778,18.462850658848204,399,40299
10,0.2,0.6,1.0,16,1000,True,3701,0,30300.0,1985.5099055456208,constant distance,10.46000792464975,300.0,3913.432567588432,1276.54565933212,30.0,30300.0,2200.526725902335,2320.491111229068,0.9106129560754518,0.5515097548735375,10.46000792464975,299,30199
10,0.5,0.6,0.0,2,1,True,3701,0,30300.0,1941.160480490018,constant distance,23.341934121687867,300.0,3913.432567588432,1166.5003019606288,30362.0,30300.0,2046.9178770557014,3898.6047529358507,0.954386463943177,0.7907206491788228,23.341934121687867,299,30199
10,0.5,0.6,1.0,16,10,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1008141.0,10100000.0,14502.836003952058,14504.672698675688,5.460148655676915,5.460148655676914,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,16,10,True,3703,2,30300.0,-885.7254557957904,constant distance,-6.160436834461388,300.0,2426.075179067839,-4291.143635847914,3026.0,30300.0,-823.4960169254159,2424.6248474958406,0.20292896106739794,0.11830792039938831,-6.160436834461388,299,30199
10,1.0,0.6,1.0,1,-1,True,3701,0,30300.0,2679.949418546566,constant distance,13.790334358172492,300.0,3853.0678464278158,1339.37201430921,0,30300.0,2219.030811319438,3934.9650457543808,3.385418632947215,3.1932023183775966,13.790334358172492,299,30199
10,1.0,0.6,1.0,2,10000,True,3703,2,30300.0,-2622.5318143518384,constant distance,-46.93039281827756,300.0,2426.075179067839,-4118.046662704652,3.0,30300.0,-851.6082640233395,-2550.2803289322733,5.401194315899448,6.232974058275029,-46.93039281827756,299,30199
10,0.5,0.6,1.0,16,1000,True,3703,2,30300.0,-972.820549488557,constant distance,-43.84414817778473,300.0,2426.075179067839,-4219.835407776228,30.0,30300.0,-834.5243982756452,-2550.2803289322733,2.300566301656428,1.3564603613990365,-43.84414817778473,299,30199
10,1.0,0.6,1.0,16,10000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1010.0,10100000.0,14502.426667191019,14504.672698675688,5.0727854936792145,5.072785493679215,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,8,10000,True,3703,2,30300.0,-712.9499319529494,constant distance,-5.374390430171511,300.0,2426.075179067839,-4271.03526886098,3.0,30300.0,-808.7412798608557,2090.5198741561867,0.828474001266532,1.0763648561058243,-5.374390430171511,299,30199
10,0.01,0.6,1.0,2,100,True,3703,2,30300.0,-879.5430687432139,constant distance,-43.16884289048854,300.0,2426.075179067839,-4211.126517518027,299.0,30300.0,-756.2599575829105,2424.6248474958406,0.20235303948647698,0.10927747115810485,-43.16884289048854,299,30199
10,0.5,0.6,1.0,2,10000,True,3701,0,60600.0,1996.4872172326309,constant distance,10.881229895015817,600.0,3913.432567588432,1230.4621638759334,6.0,60600.0,2163.7508676332454,3265.87736459149,1.741720173762841,1.4944617163797087,10.881229895015817,599,60499
10,0.2,0.6,0.0,4,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1008161.0,10100000.0,14502.836003952058,14504.672698675688,5.5641526032120625,5.564152603212062,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,2,10,True,3701,0,30300.0,2056.600751519257,constant distance,22.474727661232716,300.0,3913.432567588432,1218.8928110465458,3029.0,30300.0,2129.7035479842816,3898.6047529358507,1.6124618430139541,1.2451628000197617,22.474727661232716,299,30199
10,0.5,0.6,0.0,2,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1009062.0,10100000.0,14502.836003952058,14504.672698675688,5.339616649629957,5.339616649629956,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,2,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14502.426667191019,14504.672698675688,5.429309348583319,5.429309348583319,146.48254600200215,99999,10099899
